#ID_REF = 
#VALUE = linear expression value; rma
#ABS_CALL = MAS 5.0 absolute detection
ID_REF	VALUE	ABS_CALL
203029_s_at	12.64	A
203030_s_at	18.89	A
203031_s_at	173.51	P
203032_s_at	219.38	P
203033_x_at	1016.23	P
203034_s_at	8744.65	P
203035_s_at	271.84	P
203036_s_at	45.3	A
203037_s_at	39.07	P
203038_at	716.66	P
203039_s_at	696.5	P
203040_s_at	508.26	P
203041_s_at	503.2	P
203042_at	265.5	P
203043_at	198.91	P
203044_at	665.43	P
203045_at	307.59	P
203046_s_at	544.05	P
203047_at	234.21	P
203048_s_at	331.35	P
203049_s_at	501.68	P
203050_at	483.27	P
203051_at	183.1	P
203052_at	46.62	A
203053_at	884.2	P
203054_s_at	202.78	P
203055_s_at	149.71	P
203056_s_at	59	A
203057_s_at	165.53	P
203058_s_at	1013.14	P
203059_s_at	608.5	P
203060_s_at	1878.65	P
203061_s_at	126.54	P
203062_s_at	421.05	P
203063_at	254.33	P
203064_s_at	350	P
203065_s_at	3007.29	P
203066_at	506.59	P
203067_at	431.48	P
203068_at	167.79	P
203069_at	131.52	P
203070_at	25.35	A
203071_at	143.14	A
203072_at	180.78	P
203073_at	266.4	P
203074_at	1317.83	P
203075_at	584.61	P
203076_s_at	622.06	P
203077_s_at	277.71	P
203078_at	53.1	P
203079_s_at	541.61	P
203080_s_at	90.39	P
203081_at	154.3	P
203082_at	659.3	P
203083_at	1087.36	P
203084_at	39.73	A
203085_s_at	433.41	P
203086_at	83.13	P
203087_s_at	380.88	P
203088_at	31.45	A
203089_s_at	342.87	P
203090_at	457.39	P
203091_at	489.57	P
203092_at	245.1	P
203093_s_at	262.34	P
203094_at	634.05	P
203095_at	626.35	P
203096_s_at	252.27	P
203097_s_at	545.92	P
203098_at	649.32	P
203099_s_at	233.59	P
203100_s_at	315.38	P
203101_s_at	86.2	P
203102_s_at	898.98	P
203103_s_at	1056.96	P
203104_at	20.45	A
203105_s_at	637.21	P
203106_s_at	15.14	A
203107_x_at	10689.61	P
203108_at	1628.29	P
203109_at	998.91	P
203110_at	74.26	M
203111_s_at	44.35	A
203112_s_at	92.35	P
203113_s_at	4149.56	P
203114_at	464.69	P
203115_at	76.68	P
203116_s_at	380.79	P
203117_s_at	147.56	P
203118_at	243.59	P
203119_at	480.57	P
203120_at	279.5	P
203122_at	168.18	P
203123_s_at	121.15	P
203124_s_at	130.52	P
203125_x_at	66.62	M
203126_at	144.08	P
203127_s_at	340.08	P
203128_at	225.78	P
203129_s_at	17.41	A
203130_s_at	30.15	A
203131_at	12.83	A
203132_at	554.96	P
203133_at	3587.75	P
203134_at	103.99	A
203135_at	322.6	P
203136_at	1449.57	P
203137_at	563.39	P
203138_at	1695.39	P
203139_at	621.54	P
203140_at	250.14	P
203141_s_at	172.86	P
203142_s_at	604.77	P
203143_s_at	37.65	A
203144_s_at	23.7	A
203145_at	830.58	P
203146_s_at	84.58	P
203147_s_at	237.63	P
203148_s_at	453.23	P
203149_at	368.4	P
203150_at	505.28	P
203151_at	47.02	M
203152_at	1069.67	P
203153_at	152.7	P
203154_s_at	302.87	P
203155_at	137.06	P
203156_at	326.5	P
203157_s_at	49.04	A
203158_s_at	36.99	P
203159_at	116.49	P
203160_s_at	326.03	P
203161_s_at	21.1	A
203162_s_at	457.84	P
203163_at	176.2	P
203164_at	181.07	P
203165_s_at	80.99	P
203166_at	965.54	P
203167_at	489.11	P
203168_at	68.36	A
203169_at	111.68	P
203170_at	15.67	A
203171_s_at	212.99	P
203172_at	313.98	P
203173_s_at	457.5	P
203174_s_at	270.43	P
203175_at	324.71	P
203176_s_at	531.87	P
203177_x_at	861.12	P
203178_at	10.74	A
203179_at	197.4	P
203180_at	441.75	P
203181_x_at	412.74	P
203182_s_at	308.32	P
203183_s_at	65.6	P
203184_at	621.79	P
203185_at	16.01	P
203186_s_at	125.63	P
203187_at	244.24	P
203188_at	373.27	P
203189_s_at	783.99	P
203190_at	1410.96	P
203191_at	31.67	A
203192_at	122.58	P
203193_at	126.15	A
203194_s_at	377.19	P
203195_s_at	358.14	P
203196_at	287.18	P
203197_s_at	550.97	P
203198_at	251.13	P
203199_s_at	224.79	P
203200_s_at	557.19	P
203201_at	272.91	P
203202_at	482.23	P
203203_s_at	193.44	P
203204_s_at	189.22	P
203205_at	108.15	P
203206_at	121.66	M
203207_s_at	412.06	P
203208_s_at	774.86	P
203209_at	705.23	P
203210_s_at	537.65	P
203211_s_at	699.32	P
203212_s_at	209.64	P
203213_at	2102.14	P
203214_x_at	1722.88	P
203215_s_at	161.14	P
203216_s_at	163.82	P
203217_s_at	236.8	P
203218_at	493.85	P
203219_s_at	724.87	P
203220_s_at	49.78	M
203221_at	293.14	P
203222_s_at	105.06	P
203223_at	58.71	P
203224_at	604.39	P
203225_s_at	521.64	P
203226_s_at	295.59	P
203227_s_at	336.74	P
203228_at	562.12	P
203229_s_at	468.74	P
203230_at	298.93	P
203231_s_at	73.83	P
203232_s_at	119.81	P
203233_at	281.78	P
203234_at	794.93	P
203235_at	243.87	P
203236_s_at	50.32	A
203237_s_at	65.75	A
203238_s_at	158.38	P
203239_s_at	79.34	P
203240_at	30.91	A
203241_at	183.84	P
203242_s_at	718.32	P
203243_s_at	1181.87	P
203244_at	166.46	P
203245_s_at	294.32	P
203246_s_at	431.79	P
203247_s_at	396.67	P
203248_at	113.24	P
203249_at	168.64	P
203250_at	624.84	P
203252_at	416.03	P
203253_s_at	189.69	P
203254_s_at	77.54	P
203255_at	243.38	P
203256_at	39.81	A
203257_s_at	369.74	P
203258_at	658.5	P
203259_s_at	320.96	P
203260_at	18.35	A
203261_at	829.17	P
203262_s_at	572.56	P
203263_s_at	71.99	P
203264_s_at	96.86	P
203265_s_at	220.48	P
203266_s_at	304.51	P
203267_s_at	336.86	P
203268_s_at	307.5	P
203269_at	418.22	P
203270_at	905.03	P
203271_s_at	276.88	A
203272_s_at	535.8	P
203273_s_at	267.04	P
203274_at	337.23	P
203275_at	66.45	P
203276_at	464.25	P
203277_at	462.72	P
203278_s_at	131.25	P
203279_at	187.82	P
203280_at	82.07	M
203281_s_at	161.14	P
203282_at	771.5	P
203283_s_at	187.27	P
203284_s_at	404.95	P
203285_s_at	210.42	P
203286_at	205.29	P
203287_at	34.73	A
203288_at	176.25	P
203289_s_at	84.82	P
203290_at	26.7	A
203291_at	161	P
203292_s_at	162.81	P
203293_s_at	197.08	P
203294_s_at	244.71	P
203295_s_at	18.88	A
203296_s_at	12.31	A
203297_s_at	181.22	P
203298_s_at	244.28	P
203299_s_at	63.45	P
203300_x_at	226.96	P
203301_s_at	285.05	P
203302_at	426.66	P
203303_at	585.27	P
203304_at	302.61	P
203305_at	24.41	A
203306_s_at	444.4	P
203307_at	198.5	P
203308_x_at	100.03	A
203309_s_at	40.23	P
203310_at	383.43	P
203311_s_at	345.41	P
203312_x_at	406.4	P
203313_s_at	205.32	P
203314_at	178.32	P
203315_at	338.37	P
203316_s_at	2565.47	P
203317_at	42.37	A
203318_s_at	313.23	P
203319_s_at	326.5	P
203320_at	207.42	P
203321_s_at	404.26	P
203322_at	318.14	P
203323_at	880.87	P
203324_s_at	851.87	P
203325_s_at	1071.5	P
203326_x_at	180.11	A
203327_at	323.42	P
203328_x_at	255.16	P
203329_at	171.59	P
203330_s_at	155.48	P
203331_s_at	35.18	A
203332_s_at	50.22	A
203333_at	188.35	P
203334_at	235.78	P
203335_at	306	P
203336_s_at	1347.2	P
203337_x_at	121.75	P
203338_at	719.8	P
203339_at	70.86	P
203340_s_at	198.24	P
203341_at	647.32	P
203342_at	335.96	P
203343_at	296.99	P
203344_s_at	1000.76	P
203345_s_at	798.84	P
203346_s_at	365.41	P
203347_s_at	189.38	P
203348_s_at	121.99	P
203349_s_at	246.78	P
203350_at	475.41	P
203351_s_at	493.26	P
203352_at	82.19	P
203353_s_at	591.12	P
203354_s_at	21.5	A
203355_s_at	36.23	P
203356_at	265.11	P
203357_s_at	283.81	P
203358_s_at	564.01	P
203359_s_at	491.68	P
203360_s_at	471.76	P
203361_s_at	141.95	P
203362_s_at	936.27	P
203363_s_at	279.62	P
203364_s_at	257.51	P
203365_s_at	98.5	A
203366_at	224.69	P
203367_at	666.11	P
203368_at	77.19	P
203369_x_at	109.12	M
203370_s_at	311.96	P
203371_s_at	1458.3	P
203372_s_at	144.82	P
203373_at	521.78	P
203374_s_at	357.55	P
203375_s_at	400.05	P
203376_at	449.18	P
203377_s_at	104.27	P
203378_at	146.93	P
203379_at	267.46	P
203380_x_at	1140.97	P
203381_s_at	38.32	A
203382_s_at	51.66	A
203383_s_at	126.8	P
203384_s_at	69.26	P
203385_at	265.76	P
203386_at	302.87	P
203387_s_at	215.41	P
203388_at	116.71	P
203389_at	102.52	A
203390_s_at	119.32	P
203391_at	611.17	P
203392_s_at	181.13	P
203393_at	19.68	A
203394_s_at	608.8	P
203395_s_at	265.84	P
203396_at	2496.82	P
203397_s_at	11.12	A
203398_s_at	17.29	A
203399_x_at	33.11	A
203400_s_at	16.5	A
203401_at	760.2	P
203402_at	87.43	A
203403_s_at	853.25	P
203404_at	36.49	P
203405_at	1154.07	P
203406_at	836.78	P
203407_at	192.05	P
203408_s_at	16.12	A
203409_at	407.67	P
203410_at	304.55	P
203411_s_at	1508.09	P
203412_at	146.33	P
203413_at	22.87	A
203414_at	251.17	P
203415_at	1887.62	P
203416_at	24.55	P
203417_at	110.49	P
203418_at	936.95	P
203419_at	129.64	P
203420_at	268.69	P
203421_at	99.91	A
203422_at	407.29	P
203423_at	43.64	A
203424_s_at	28.24	A
203425_s_at	44.37	P
203426_s_at	75.72	A
203427_at	172.52	P
203428_s_at	376.87	P
203429_s_at	361.69	P
203430_at	505.43	P
203431_s_at	53.86	P
203432_at	1854.6	P
203433_at	432.67	P
203434_s_at	12.03	A
203435_s_at	30.67	A
203436_at	884.07	P
203437_at	367.44	P
203438_at	321.18	P
203439_s_at	286.98	P
203440_at	1470.39	P
203441_s_at	590.05	P
203442_x_at	169.49	P
203443_at	28.71	A
203444_s_at	51.23	A
203445_s_at	784.3	P
203446_s_at	277.8	P
203447_at	653.05	P
203448_s_at	148.5	P
203449_s_at	233.43	P
203450_at	415.46	P
203451_at	136.66	A
203452_at	153.5	P
203453_at	25.25	A
203454_s_at	944.96	P
203455_s_at	617.66	P
203456_at	451.32	P
203457_at	84.44	P
203458_at	338.43	P
203459_s_at	290.2	P
203460_s_at	304.23	P
203461_at	19.25	A
203462_x_at	1425.58	P
203463_s_at	112.85	P
203464_s_at	134.64	P
203465_at	274.55	P
203466_at	430.24	P
203467_at	335.96	P
203468_at	167.59	P
203469_s_at	187.25	P
203470_s_at	80.18	A
203471_s_at	20	A
203472_s_at	21.39	A
203473_at	33.37	A
203474_at	40.96	P
203475_at	18.96	A
203476_at	541.67	P
203477_at	15.59	A
203478_at	2497.45	P
203479_s_at	103.96	P
203480_s_at	369.89	P
203481_at	291.93	P
203482_at	228.86	P
203483_at	29.26	A
203484_at	1889.69	P
203485_at	16.44	A
203486_s_at	198.65	P
203487_s_at	62.71	P
203488_at	133.8	P
203489_at	859.01	P
203490_at	147.42	P
203491_s_at	237.91	P
203492_x_at	353.16	P
203493_s_at	219.62	P
203494_s_at	317.41	P
203495_at	177.78	P
203496_s_at	147.32	P
203497_at	367.5	P
203498_at	12.39	A
203499_at	441.57	P
203500_at	133.72	P
203501_at	57.4	P
203502_at	61.21	P
203503_s_at	153.23	P
203504_s_at	163.94	P
203505_at	270.83	P
203506_s_at	89.63	P
203507_at	25.71	A
203508_at	26.54	A
203509_at	61.07	A
203510_at	741.37	P
203511_s_at	916.26	P
203512_at	540.84	P
203513_at	206.32	P
203514_at	409.59	P
203515_s_at	269.91	P
203516_at	183.37	P
203517_at	337.77	P
203518_at	94	P
203519_s_at	365.86	P
203520_s_at	138.39	P
203521_s_at	132.32	P
203522_at	193.78	P
203523_at	34.85	A
203524_s_at	337.23	P
203525_s_at	160.52	P
203526_s_at	45.31	P
203527_s_at	62.66	A
203528_at	55.62	A
203529_at	1552.81	P
203530_s_at	531.1	P
203531_at	591.78	P
203532_x_at	168.05	P
203533_s_at	153.29	P
203534_at	1077.2	P
203535_at	21.92	A
203536_s_at	609.92	P
203537_at	377.41	P
203538_at	892.32	P
203539_s_at	31.03	A
203540_at	16.6	A
203541_s_at	34.12	A
203542_s_at	84.61	P
203543_s_at	88.16	P
203544_s_at	603.4	P
203545_at	763.61	P
203546_at	122.5	P
203547_at	41.04	A
203548_s_at	13.62	A
203549_s_at	19.33	A
203550_s_at	419.13	P
203551_s_at	232.32	P
203552_at	235.67	P
203553_s_at	300.87	P
203554_x_at	4693.42	P
203555_at	152.26	P
203556_at	248.35	P
203557_s_at	433.03	P
203558_at	158.05	A
203559_s_at	15.62	A
203560_at	1102.36	P
203561_at	11.65	A
203562_at	28.84	P
203563_at	22.52	P
203564_at	632.33	P
203565_s_at	314.25	P
203566_s_at	307.51	P
203567_s_at	262.39	P
203568_s_at	80.8	P
203569_s_at	223.82	P
203570_at	2020.93	P
203571_s_at	27.81	A
203572_s_at	462.89	P
203573_s_at	141.74	P
203574_at	285.05	P
203575_at	286.7	P
203576_at	549.69	P
203577_at	211.75	P
203578_s_at	285.75	P
203579_s_at	431.55	P
203580_s_at	691.43	P
203581_at	261.81	P
203582_s_at	302.44	P
203583_at	514.37	P
203584_at	416.89	P
203585_at	299.34	P
203586_s_at	199.37	P
203587_at	15.51	A
203588_s_at	278.31	P
203589_s_at	42.63	M
203590_at	1073.4	P
203591_s_at	25.3	A
203592_s_at	348.84	P
203593_at	249.38	P
203594_at	453.78	P
203595_s_at	253.78	P
203596_s_at	88.7	P
203597_s_at	122.94	P
203598_s_at	171.22	P
203599_s_at	124.62	P
203600_s_at	126.89	P
203601_s_at	78.48	A
203602_s_at	228.48	P
203603_s_at	34.18	P
203604_at	29.88	P
203605_at	884.95	P
203606_at	2102.36	P
203607_at	254.59	P
203608_at	179.73	P
203609_s_at	48.22	A
203610_s_at	154.34	P
203611_at	260.69	P
203612_at	559.65	P
203613_s_at	2115.59	P
203614_at	330.88	P
203615_x_at	506.28	P
203616_at	488.4	P
203617_x_at	318.26	P
203618_at	42.44	A
203619_s_at	19.46	A
203620_s_at	147.42	P
203621_at	1609.3	P
203622_s_at	735.53	P
203623_at	92.74	A
203624_at	266.47	P
203625_x_at	1032.91	P
203626_s_at	236.8	P
203627_at	564.27	P
203628_at	419.3	P
203629_s_at	74.22	P
203630_s_at	214.23	P
203631_s_at	52.82	P
203632_s_at	243.51	P
203633_at	294.21	P
203634_s_at	18.36	A
203635_at	274.93	P
203636_at	660.61	P
203637_s_at	502.96	P
203638_s_at	133.11	P
203639_s_at	34.58	P
203640_at	1048.2	P
203641_s_at	18.46	A
203642_s_at	16.39	A
203643_at	349.09	P
203644_s_at	224	P
203645_s_at	14.05	A
203646_at	254.04	P
203647_s_at	745.41	P
203648_at	437.22	P
203649_s_at	31.85	A
203650_at	369.54	P
203651_at	323	P
203652_at	179.89	P
203653_s_at	457.19	P
203654_s_at	427.97	P
203655_at	165.56	P
203656_at	148.58	P
203657_s_at	101.46	P
203658_at	143.44	P
203659_s_at	148.37	P
203660_s_at	447.23	P
203661_s_at	32.31	A
203662_s_at	32.33	A
203663_s_at	2640.74	P
203664_s_at	388.41	P
203665_at	116.55	P
203666_at	38.48	P
203667_at	3201.16	P
203668_at	116.59	P
203669_s_at	179.3	P
203670_at	57.52	A
203671_at	151.23	P
203672_x_at	225.8	P
203673_at	36.22	A
203674_at	178.59	P
203675_at	375.57	P
203676_at	365.44	P
203677_s_at	329.23	P
203678_at	106.03	P
203679_at	337.78	P
203680_at	17.17	P
203681_at	14.47	A
203682_s_at	249.12	P
203683_s_at	75.62	P
203684_s_at	20.69	A
203685_at	27.57	P
203686_at	416.48	P
203687_at	64.9	A
203688_at	233.3	P
203689_s_at	632.1	P
203690_at	820.9	P
203691_at	29.56	A
203692_s_at	253.3	P
203693_s_at	344.12	P
203694_s_at	631.15	P
203695_s_at	396.95	P
203696_s_at	773.8	P
203697_at	14.9	A
203698_s_at	14.07	A
203699_s_at	139.4	P
203700_s_at	97.3	P
203701_s_at	314.78	P
203702_s_at	205.32	P
203703_s_at	32.21	A
203704_s_at	216.99	P
203705_s_at	245.96	P
203706_s_at	265.95	P
203707_at	263.55	P
203708_at	31.42	A
203709_at	276.44	P
203710_at	16.07	A
203711_s_at	106.2	P
203712_at	1013.23	P
203713_s_at	51.53	P
203714_s_at	718.48	P
203715_at	257.85	P
203716_s_at	28.56	A
203717_at	15.94	A
203718_at	182.34	P
203719_at	391.1	P
203720_s_at	592.91	P
203721_s_at	1746.69	P
203722_at	120.05	P
203723_at	35.4	A
203724_s_at	32.37	P
203725_at	1365.63	P
203726_s_at	119.62	P
203727_at	290.39	P
203728_at	170.5	P
203729_at	1787.84	P
203730_s_at	145.09	P
203731_s_at	87.81	P
203732_at	497.94	P
203733_at	177.24	P
203734_at	225.59	P
203735_x_at	94.61	P
203736_s_at	32.81	P
203737_s_at	313.88	P
203738_at	551.31	P
203739_at	531.59	P
203740_at	1023.09	P
203741_s_at	67.88	P
203742_s_at	106.07	P
203743_s_at	1112.76	P
203744_at	889.96	P
203745_at	459.87	P
203746_s_at	1081.32	P
203747_at	73	A
203748_x_at	669.33	P
203749_s_at	90.25	P
203750_s_at	92.26	A
203751_x_at	80.16	A
203752_s_at	1199.85	P
203753_at	106.08	P
203754_s_at	131.06	P
203755_at	1143.78	P
203756_at	224.03	P
203757_s_at	16.68	A
203758_at	27.4	P
203759_at	108.33	P
203760_s_at	44.46	A
203761_at	29.25	A
203762_s_at	77.72	P
203763_at	64.68	P
203764_at	1159.64	P
203765_at	28.95	M
203766_s_at	31.55	A
203767_s_at	36.33	P
203768_s_at	29.1	A
203769_s_at	36.27	P
203770_s_at	17.56	A
203771_s_at	374.43	P
203772_at	19.85	A
203773_x_at	883.18	P
203774_at	353.48	P
203775_at	370.43	P
203776_at	390.8	P
203777_s_at	215.13	P
203778_at	58.86	A
203779_s_at	13.34	A
203780_at	16.23	A
203781_at	1548.6	P
203782_s_at	158.05	P
203783_x_at	64.04	A
203784_s_at	67.02	A
203785_s_at	161.39	P
203786_s_at	20.1	A
203787_at	28.11	P
203788_s_at	29.61	P
203789_s_at	97.16	P
203790_s_at	454.38	P
203791_at	102.75	P
203792_x_at	99.17	M
203793_x_at	86.05	P
203794_at	257.05	P
203795_s_at	78.72	P
203796_s_at	68.66	P
203797_at	24.48	A
203798_s_at	11.73	A
203799_at	47.67	P
203800_s_at	1114.96	P
203801_at	90.31	P
203802_x_at	318.59	P
203803_at	238.68	P
203804_s_at	1242.5	P
203805_s_at	264.91	P
203806_s_at	231.47	P
203807_x_at	15.86	A
203808_at	20.1	A
203809_s_at	40.14	A
203810_at	470.01	P
203811_s_at	535.03	P
203812_at	37.11	A
203813_s_at	83.04	P
203814_s_at	382.81	P
203815_at	19.06	A
203816_at	312.92	P
203817_at	22.65	P
203818_s_at	595.17	P
203819_s_at	172.18	P
203820_s_at	187.22	P
203821_at	590.16	P
203822_s_at	258.78	P
203823_at	381.6	P
203824_at	15.89	A
203825_at	507.09	P
203826_s_at	140.91	M
203827_at	147.42	P
203828_s_at	95.75	A
203829_at	245.96	P
203830_at	109.55	P
203831_at	262.59	P
203832_at	1932.87	P
203833_s_at	207.85	P
203834_s_at	189.71	P
203835_at	28.25	A
203836_s_at	43.27	P
203837_at	34.75	P
203838_s_at	30.59	A
203839_s_at	94.43	A
203840_at	73.73	P
203841_x_at	21.5	A
203842_s_at	124.63	A
203843_at	434.61	P
203844_at	12.83	A
203845_at	124.62	P
203846_at	657.79	P
203847_s_at	291.36	P
203848_at	256.07	P
203849_s_at	23.59	A
203850_s_at	10.61	A
203851_at	857.05	P
203852_s_at	486.61	P
203853_s_at	86.66	A
203854_at	18.88	A
203855_at	280.59	P
203856_at	709.05	P
203857_s_at	254.05	P
203858_s_at	235.19	P
203859_s_at	160.42	P
203860_at	132.61	P
203861_s_at	92.25	A
203862_s_at	14.77	A
203863_at	11.93	A
203864_s_at	21.11	A
203865_s_at	208.66	P
203866_at	63.8	P
203867_s_at	237.25	P
203868_s_at	723.89	P
203869_at	190.39	P
203870_at	145.91	P
203871_at	490.59	P
203872_at	56.33	A
203873_at	21.31	A
203874_s_at	629.43	P
203875_at	697.41	P
203876_s_at	17.94	A
203877_at	20.91	A
203878_s_at	61.93	P
203879_at	308.24	P
203880_at	1059.76	P
203881_s_at	66.84	P
203882_at	270.77	P
203883_s_at	141.15	P
203884_s_at	136.97	P
203885_at	448.75	P
203886_s_at	416.81	P
203887_s_at	43.78	P
203888_at	46.04	P
203889_at	15.45	A
203890_s_at	406.93	P
203891_s_at	174.15	P
203892_at	36.72	A
203893_at	931.66	P
203894_at	99.36	P
203895_at	461.29	P
203896_s_at	330.12	P
203897_at	415.67	P
203898_at	105.78	P
203899_s_at	253.39	P
203900_at	27.79	P
203901_at	39.7	A
203902_at	12.17	A
203903_s_at	13.39	A
203904_x_at	364.79	P
203905_at	648.85	P
203906_at	83.21	M
203907_s_at	119.98	P
203908_at	15.67	A
203909_at	453.05	P
203910_at	1872.12	P
203911_at	71.99	A
203912_s_at	294.16	P
203913_s_at	10.21	A
203914_x_at	15.07	A
203915_at	25.09	A
203916_at	153.42	P
203917_at	124.8	P
203918_at	85.41	A
203919_at	407.34	P
203920_at	44.4	P
203921_at	21.4	A
203922_s_at	22.62	A
203923_s_at	17.55	A
203924_at	14.97	A
203925_at	550.59	P
203926_x_at	241.25	P
203927_at	144.38	M
203928_x_at	41.36	A
203929_s_at	25.36	A
203930_s_at	20.1	A
203931_s_at	924.23	P
203932_at	41.41	M
203933_at	151.1	P
203934_at	17.41	A
203935_at	228.92	P
203936_s_at	35.18	P
203937_s_at	96.91	P
203938_s_at	224.99	P
203939_at	177.54	P
203940_s_at	101.23	P
203941_at	206.11	P
203942_s_at	116.36	P
203943_at	367.6	P
203944_x_at	368.88	P
203945_at	63.18	P
203946_s_at	229.88	P
203947_at	480.16	P
203948_s_at	15.23	A
203949_at	20.68	A
203950_s_at	68.78	A
203951_at	59.21	M
203952_at	182.39	P
203953_s_at	19.77	A
203954_x_at	32.23	A
203955_at	166.96	P
203956_at	534.41	P
203957_at	276.32	P
203958_s_at	43.8	P
203959_s_at	198.47	P
203960_s_at	572.65	P
203961_at	13.77	A
203962_s_at	13.16	A
203963_at	26.95	A
203964_at	395.61	P
203965_at	48.67	A
203966_s_at	457.16	P
203967_at	555.78	P
203968_s_at	670.73	P
203969_at	15.48	A
203970_s_at	180.38	P
203971_at	488.26	P
203972_s_at	437.48	P
203973_s_at	385.24	P
203974_at	424.41	P
203975_s_at	506.59	P
203976_s_at	264.77	P
203977_at	92.1	A
203978_at	413.27	P
203979_at	107.15	A
203980_at	21.67	A
203981_s_at	175.05	P
203982_s_at	32.34	A
203983_at	388.32	P
203984_s_at	200.48	P
203985_at	242.32	P
203986_at	50.64	A
203987_at	500.57	P
203988_s_at	266.5	P
203989_x_at	269.04	P
203990_s_at	49.57	P
203991_s_at	38.28	P
203992_s_at	110.41	P
203993_x_at	33.47	A
203994_s_at	101.29	A
203995_at	58.73	A
203996_s_at	133.88	A
203997_at	405.56	P
203998_s_at	9.68	A
203999_at	16.21	A
204000_at	212.46	P
204001_at	151.04	P
204002_s_at	20.46	A
204003_s_at	120.49	P
204004_at	816.73	P
204005_s_at	464.69	P
204006_s_at	14.32	A
204007_at	15.02	P
204008_at	122.87	P
204009_s_at	682.17	P
204010_s_at	12.51	A
204011_at	77.32	P
204012_s_at	387.68	P
204013_s_at	11.91	A
204014_at	160.94	P
204015_s_at	157.91	P
204016_at	318.36	P
204017_at	849.97	P
204018_x_at	68.57	A
204019_s_at	87.85	P
204020_at	537.25	P
204021_s_at	317.69	P
204022_at	218.51	P
204023_at	1257.84	P
204024_at	76.89	P
204025_s_at	150.33	P
204026_s_at	2923.32	P
204027_s_at	228.83	P
204028_s_at	447.19	P
204029_at	125.32	P
204030_s_at	620.59	P
204031_s_at	3127.4	P
204032_at	297.39	P
204033_at	1835.31	P
204034_at	712.85	P
204035_at	25.79	P
204036_at	288.98	P
204037_at	181.88	P
204038_s_at	210.28	P
204039_at	46.29	A
204040_at	16.84	A
204041_at	16.34	A
204042_at	383.46	P
204043_at	76.79	A
204044_at	26.94	A
204045_at	359.98	P
204046_at	109.12	A
204047_s_at	111.82	P
204048_s_at	394.93	P
204049_s_at	316.47	P
204050_s_at	2690.81	P
204051_s_at	20.81	A
204052_s_at	13.17	A
204053_x_at	494.2	P
204054_at	69.69	P
204055_s_at	17.06	A
204056_s_at	148.78	P
204057_at	36.99	A
204058_at	211.14	P
204059_s_at	618.56	P
204060_s_at	55.82	P
204061_at	40.44	P
204062_s_at	115.68	P
204063_s_at	76.73	P
204064_at	540.72	P
204065_at	140.37	P
204066_s_at	143.51	P
204067_at	167.39	P
204068_at	332.27	P
204069_at	254.72	P
204070_at	166.52	P
204071_s_at	257.13	P
204072_s_at	14.93	A
204073_s_at	144	P
204074_s_at	182.28	P
204075_s_at	22.71	P
204076_at	581.22	P
204077_x_at	85.51	P
204078_at	211.08	P
204079_at	337.23	P
204080_at	474.29	P
204081_at	184.45	P
204082_at	331.59	P
204083_s_at	3652.87	P
204084_s_at	396.12	P
204085_s_at	183.4	P
204086_at	19.74	A
204087_s_at	295.24	P
204088_at	213.05	P
204089_x_at	390.97	P
204090_at	314.32	P
204091_at	330	P
204092_s_at	1667.44	P
204093_at	1105.11	P
204094_s_at	444.87	P
204095_s_at	58.84	P
204096_s_at	69.78	P
204097_s_at	220.07	P
204098_at	198.96	P
204099_at	152.45	P
204100_at	34.78	A
204101_at	33.07	A
204102_s_at	5145.37	P
204103_at	21.92	A
204104_at	153.42	P
204105_s_at	14.85	A
204106_at	232.23	P
204107_at	190.09	P
204108_at	232.84	P
204109_s_at	188.41	P
204110_at	14.94	A
204111_at	10.65	A
204112_s_at	12.53	A
204113_at	165.52	P
204114_at	50.66	P
204115_at	301.14	P
204116_at	36.57	A
204117_at	428.41	P
204118_at	38.11	A
204119_s_at	1392.85	P
204120_s_at	103.29	P
204121_at	29.43	A
204122_at	16.79	A
204123_at	142.97	P
204124_at	14.08	A
204125_at	300.08	P
204126_s_at	659.5	P
204127_at	1344.18	P
204128_s_at	742.68	P
204129_at	42.38	M
204130_at	23.91	A
204131_s_at	295.78	P
204132_s_at	94.98	P
204133_at	279.59	P
204134_at	28.75	A
204135_at	135.88	P
204136_at	378.58	P
204137_at	114.99	P
204138_s_at	65.4	A
204139_x_at	134.5	P
204140_at	177.32	P
204141_at	2768.94	P
204142_at	668.32	P
204143_s_at	564.69	P
204144_s_at	94.13	P
204145_at	873.59	P
204146_at	773.7	P
204147_s_at	623.41	P
204148_s_at	54.29	P
204149_s_at	52.42	P
204150_at	19.22	A
204151_x_at	34.2	A
204152_s_at	32.59	A
204153_s_at	21.02	A
204154_at	18.93	A
204155_s_at	153.6	P
204156_at	51.27	P
204157_s_at	71.52	P
204158_s_at	259.21	P
204159_at	1059.49	P
204160_s_at	59.08	P
204161_s_at	18.41	A
204162_at	1000.63	P
204163_at	45.72	A
204164_at	91.7	P
204165_at	327.56	P
204166_at	125.4	A
204167_at	239.06	P
204168_at	267.5	P
204169_at	268.34	P
204170_s_at	3798.12	P
204171_at	286.72	P
204172_at	291.66	P
204173_at	860.2	P
204174_at	25.44	A
204175_at	874.22	P
204176_at	60.2	P
204177_s_at	194.56	P
204178_s_at	567.44	P
204179_at	23.95	A
204180_s_at	122.82	P
204181_s_at	192.46	P
204182_s_at	64.71	P
204183_s_at	52.97	A
204184_s_at	28.63	A
204185_x_at	744.13	P
204186_s_at	481.03	P
