ENTREZ_GENE_ID
2978.0
1571.0
1548.0
5337.0
9045.0
2987.0
533.0
1327.0
8992.0
10728.0
6647.0
3069.0
2752.0
3939.0
292.0
5476.0
2739.0
3098.0
2806.0
37.0
2876.0
5230.0
5230.0
1200.0
1200.0
2495.0
1808.0
4144.0
4144.0
1891.0
4953.0
50.0
5048.0
5048.0
5048.0
539.0
7167.0
6319.0
6319.0
9588.0
9588.0
10768.0
10768.0
10768.0
1718.0
5660.0
5660.0
7385.0
1152.0
5223.0
10724.0
10724.0
191.0
6520.0
1337.0
2746.0
2746.0
527.0
226.0
5538.0
4190.0
5160.0
5160.0
7001.0
3032.0
10606.0
10606.0
3945.0
3033.0
3033.0
5214.0
23646.0
1537.0
8396.0
8396.0
526.0
6389.0
5211.0
2879.0
5226.0
1351.0
47.0
47.0
1350.0
1892.0
8992.0
8992.0
3417.0
8140.0
262.0
262.0
4714.0
4714.0
2023.0
9789.0
9789.0
481.0
481.0
6513.0
6513.0
5315.0
10423.0
9167.0
7296.0
231.0
2224.0
4967.0
23478.0
4698.0
2026.0
506.0
6342.0
9380.0
2878.0
26227.0
4259.0
3295.0
2937.0
217.0
1809.0
1809.0
847.0
9791.0
1340.0
6888.0
1728.0
1728.0
6240.0
6240.0
5834.0
3420.0
6723.0
2992.0
6652.0
6652.0
27089.0
1635.0
1635.0
4830.0
1347.0
3636.0
4942.0
223.0
8733.0
10935.0
52.0
52.0
7264.0
2181.0
2181.0
2181.0
2997.0
4860.0
955.0
2589.0
2589.0
2589.0
4722.0
1345.0
10797.0
3073.0
1717.0
1717.0
3930.0
2030.0
2030.0
1155.0
949.0
3988.0
2683.0
2683.0
1727.0
6241.0
3615.0
10327.0
7384.0
80347.0
6574.0
2108.0
3074.0
2180.0
4720.0
5236.0
523.0
523.0
2131.0
4700.0
4700.0
10449.0
10449.0
6391.0
2132.0
2132.0
230.0
30.0
6392.0
6611.0
224.0
224.0
3419.0
3419.0
4706.0
10975.0
5184.0
1349.0
6522.0
8574.0
158.0
5831.0
79586.0
8897.0
8897.0
645.0
9415.0
6535.0
3703.0
6566.0
6566.0
6566.0
4047.0
51706.0
2539.0
10558.0
10558.0
3028.0
4694.0
4522.0
9453.0
9453.0
522.0
10919.0
593.0
7083.0
1329.0
2171.0
35.0
10007.0
2531.0
2182.0
25874.0
1622.0
1545.0
1545.0
1545.0
1545.0
3423.0
3423.0
1666.0
9663.0
9663.0
5209.0
3421.0
4351.0
9249.0
6515.0
6515.0
6515.0
34.0
2582.0
1719.0
1719.0
1719.0
3156.0
3156.0
203.0
203.0
7298.0
2990.0
3340.0
3340.0
1503.0
8566.0
6390.0
4864.0
1327.0
8446.0
7372.0
7372.0
790.0
2673.0
2673.0
10682.0
8503.0
6575.0
23428.0
53.0
3155.0
5019.0
23530.0
23530.0
4701.0
5335.0
3628.0
22908.0
6507.0
4363.0
4363.0
2548.0
291.0
2542.0
2877.0
2517.0
4713.0
10928.0
10928.0
5279.0
5106.0
5825.0
3251.0
2184.0
528.0
528.0
528.0
290.0
9917.0
9917.0
2729.0
2729.0
8803.0
3099.0
4729.0
2109.0
4668.0
4668.0
2356.0
4594.0
4594.0
5836.0
10948.0
4017.0
4017.0
4017.0
3632.0
3612.0
4597.0
7390.0
2271.0
2271.0
4719.0
3145.0
22856.0
9060.0
9060.0
9060.0
8050.0
2235.0
2235.0
4891.0
4891.0
4891.0
3613.0
9517.0
9517.0
9869.0
2744.0
2744.0
2744.0
9197.0
9197.0
2628.0
2592.0
220.0
10058.0
10058.0
10257.0
5373.0
8898.0
8898.0
