Reaction ID,Confidence Score
DMHPTCRNCPT2,2
DMNONCOACRNCPT1,2
DMNONCRNCPT2,2
DNAMTn,4
DNAMTSEn,1
DOGULND1,2
DOGULND2,2
DOGULNO1,2
DOGULNO2,2
DOLASNT_Uer,0
DOLDPP_Uer,0
DOLGPP_Uer,0
DOLK_U,0
DOLPGT1_Ler,0
DOLPGT1_Uer,0
DOLPGT2_Ler,0
DOLPGT2_Uer,0
DOLPGT3_Ler,0
DOLPGT3_Uer,0
DOLPH_Uer,0
DOLPMT_U,0
DOLPMT1_Uer,0
DOLPMT2_Uer,0
DOLPMT3_Uer,0
DOLPMT4_Uer,0
DOPABMO,4
DOPACHRMISO,4
DOPAMT,4
DOPAQNISO1,4
DOPASULT,4
DORNOp,4
DPCOAK,4
DPGase,0
DPGM,0
DPHMBDCm,2
DPMVDx,4
DPPS,2
DPROOp,4
DRBK,2
DRPA,2
DSAT,2
DTMPK,4
DURAD,4
DURAD2,4
DURIK1,2
DURIK1m,2
DURIPP,4
DUTPDPm,4
DUTPDPn,4
EBP1r,4
EBP2r,4
ECGISOr,1
ECOAH12m,2
ECOAH1m,2
ECOAH1x,0
ECOAH9m,2
EGMESTr,2
EHGLAT,1
EHGLAT2m,2
EHGLATm,1
EICOSTETCPT1,4
EICOSTETCPT2,4
ELAIDCPT1,4
ELAIDCPT2,4
ENGASE,0
ENGASE2,0
ENGASE2ly,0
ENGASE3ly,0
ENGASEly,0
ENMAN1g,0
ENMAN2g,0
ENMAN3g,0
ENMAN4g,0
ENMAN5g,0
ENMAN6g,0
ENO,0
EPCTX,4
ESTSULT,4
ETF,4
ETFQO,4
ETHAK,4
ETHP,0
ETOHMO,2
F1PGT,0
F6Tg,0
FA120ACPH,4
FA140ACPH,4
FA141ACPH,4
FA160ACPH,4
FA161ACPH,4
FA180ACPH,4
FA181ACPH,4
FA1821ACPH,4
FA1822ACPH,4
FA182ACPH,4
FACOAL140i,0
FACOAL150,4
FACOAL160i,0
FACOAL161,4
FACOAL170,4
FACOAL180i,0
FACOAL1812,4
FACOAL1813,4
FACOAL181i,0
FACOAL1821,4
FACOAL1822,4
FACOAL1831,4
FACOAL1832,4
FACOAL184,4
FACOAL191,4
FACOAL200,4
FACOAL203,4
FACOAL204,4
FACOAL2042,4
FACOAL205,4
FACOAL206,4
FACOAL224,4
FACOAL2251,4
FACOAL2252,4
FACOAL226,4
FACOAL240,4
FACOAL241,4
FACOAL244_1,4
FACOAL245_1,4
FACOAL245_2,4
FACOAL246_1,4
FACOAL260,4
FACOAL40im,4
FACOAL80i,4
FADDP,2
FAEL183,4
FAEL184,4
FAEL204,4
FAEL205,4
FAH1,4
FAH2,4
FAH3,4
FALDH,4
FAOXC180,4
FAOXC180x,4
FAOXC1811601m,4
FAOXC182806m,4
FAOXC183806m,4
FAOXC183806x,4
FAOXC200180m,4
FAOXC200180x,4
FAOXC2031836m,4
FAOXC2051843m,4
FAOXC2051843x,4
FAOXC2242046m,4
FAOXC2242046x,4
FAOXC2251836m,4
FAOXC2251836x,4
FAOXC2252053m,4
FAOXC2252053x,4
FAOXC226205m,4
FAOXC226205x,4
FAOXC2442246x,4
FAOXC2452253x,4
FAOXC2452256x,4
FAOXC246226x,4
FAOXC260240x,4
FAS100COA,4
FAS120COA,4
FAS140COA,4
FAS160COA,4
FAS180COA,4
FAS80COA_L,4
FBA,0
FBA2,2
FBA4,4
FBA5,4
FBP,0
FBP26,0
FCLTm,2
FCOAH,2
FDH,2
FE3R2e,4
FK,0
FKYNH,4
FMNAT,2
FOLR2,0
FPGS,4
FPGS2,4
FPGS2m,4
FPGS3,4
FPGS3m,4
FPGS4,4
FPGS4m,4
FPGS5,4
FPGS5m,4
FPGS6,4
FPGS6m,4
FPGS7,4
FPGS7m,4
FPGS8,4
FPGS8m,4
FPGS9,4
FPGS9m,4
FPGSm,4
FRTT,2
FT,0
FTCD,3
FTHFCL,4
FTHFDH,4
FTHFL,4
FTHFLm,4
FUCASE2e,4
FUCASE2ly,4
FUCASEe,0
FUCASEly,0
FUM,0
FUMAC,4
FUMm,0
FUT11g,4
FUT12g,4
FUT14g,4
FUT15g,4
FUT16g,4
FUT17g,4
FUT18g,4
FUT31g,4
FUT32g,4
FUT33g,4
FUT34g,4
FUT35g,4
FUT910g,4
FUT911g,4
FUT91g,4
FUT92g,4
FUT93g,4
FUT94g,4
FUT95g,4
FUT96g,4
FUT97g,4
FUT98g,4
FUT99g,4
G12MT1_U,0
G12MT2_U,0
G13MT_U,0
G14T10g,4
G14T11g,4
G14T12g,4
G14T13g,4
G14T14g,4
G14T15g,4
G14T16g,4
G14T17g,4
G14T18g,4
G14T19g,4
G14T20g,4
G14T21g,4
G14T2g,4
G14T3g,4
G14T4g,4
G14T5g,4
G14T6g,4
G14T7g,4
G14T8g,4
G14T9g,4
G14Tg,4
G16MT_U,0
G1PTT,2
G3PD1,4
G5SADrm,4
G5SDym,2
G6PDA,4
G6PDH1rer,4
G6PDH2r,0
G6PDH2rer,4
G6PPer,4
GACMTRc,4
GAL3ST11,4
GAL3ST12,4
GALASE10ly,4
GALASE11ly,4
GALASE12ly,4
GALASE13ly,4
GALASE14ly,4
GALASE15ly,4
GALASE16ly,4
GALASE17ly,4
GALASE18ly,4
GALASE19ly,4
GALASE1ly,4
GALASE20ly,4
GALASE3ly,4
GALASE4ly,4
GALASE5ly,4
GALASE6ly,4
GALASE7ly,4
GALASE8ly,4
GALASE9ly,4
GALC,4
GALGT1,4
GALGT2,4
GALGT3,4
GALGT4,4
GALK,0
GALNACT1g,4
GALNACT2g,4
GALNACT3g,4
GALNACT4g,4
GALNACT5g,4
GALNTg,0
GALOR,2
GALT,0
GALT2g,4
GALTg,4
GALU,0
GAMYe,4
GAO1,4
GAO1g,4
GAO2,4
GAO2g,4
GAPD,0
GARFT,4
GASNASE2ly,0
GASNASE3ly,4
GASNASEly,0
GBA,0
GBAl,4
GBGT1,4
GCALDD,2
GCALDDm,2
GCC2am,4
GCC2bim,4
GCC2cm,4
GCCam,4
GCCbim,4
GCCcm,4
GCNTg,4
GF6PTA,4
GFUCS,0
GGH_10FTHF5GLUe,4
GGH_10FTHF5GLUl,4
GGH_10FTHF6GLUe,4
GGH_10FTHF6GLUl,4
GGH_10FTHF7GLUe,4
GGH_10FTHF7GLUl,4
GGH_5DHFe,4
GGH_5DHFl,4
GGH_5THFe,4
GGH_5THFl,4
GGH_6DHFe,4
GGH_6DHFl,4
GGH_6THFe,4
GGH_6THFl,4
GGH_7DHFe,4
GGH_7DHFl,4
GGH_7THFe,4
GGH_7THFl,4
GGNG,4
GGT_U,0
GGT5r,4
GGT6,2
GHMT2r,0
GHMT2rm,4
GHMT3,2
GHMT3m,2
GK1,4
GK1m,1
GLACO,2
GLACOm,1
GLAl,4
GLB1,4
GLBRAN,4
GLCAASE1ly,4
GLCAASE4ly,4
GLCAASE5ly,4
GLCAASE6ly,4
GLCAASE7ly,4
GLCAASE8ly,4
GLCAASE9ly,4
GLCAE1g,2
GLCAE2g,4
GLCAT2g,4
GLCAT3g,4
GLCAT4g,4
GLCAT5g,4
GLCAT6g,4
GLCAT7g,4
GLCAT8g,4
GLCAT9g,4
GLCATg,4
GLCNACASE1ly,4
GLCNACASE2ly,4
GLCNACASE3ly,4
GLCNACASE4ly,4
GLCNACASE5ly,4
GLCNACDASg,4
GLCNACPT_U,0
GLCNACT_U,0
GLCNACT1g,4
GLCNACT2g,4
GLCNACT3g,4
GLCNACT4g,4
GLCNACT5g,4
GLDBRAN,4
GLGNS1,2
GLNLASEer,2
GLNS,2
GLPASE1,4
GLPASE2,4
GLRASE,1
GLU5Km,2
GLUCYS,4
GLUDC,4
GLUDxm,4
GLUDym,4
GluForTx,0
GLUNm,4
GLUPRT,4
GLUTCOADHm,2
GLXO1,4
GLXO2p,4
GLYAMDTRc,4
GLYATm,2
GLYCK2,2
GLYCLTDy,4
GLYCLTDym,4
GLYCTO1p,4
GLYK,4
GLYKm,2
GLYOp,4
GLYOX,4
GLYOXm,4
GMAND,0
GMPR,4
GMPS2,4
GNDer,4
GNMT,4
GPAM_hs,4
GPAMm_hs,4
GPDDA1,0
GPIAT,4
GPIDA2er,4
GPIDAer,4
GPIMTer_U,4
GRTT,2
GRTTx,4
GSNKm,1
GTHDH,2
GTHO,2
GTHOm,2
GTHP,4
GTHPe,4
GTHPm,4
GTHS,4
GTPCI,4
GTPCIn,4
GUACYC,4
GUAD,4
GUAPRT,4
GULN3D,2
GULNDer,2
GUR1PP,2
H2CO3D,0
H2CO3Dm,4
H2ETer,2
H2MTer_U,4
H2O2syn,2
H3ETer,2
H3MTer_U,4
H4ET3er,4
H4ETer,2
H5MTer_U,4
H6_ET2er,4
H6ET3er,4
H6_ETer,2
H6MTer_U,4
H7ET2er,4
H7_ETer,2
H7MTer_U,4
H7_TAer,4
H8MTer_L,4
H8MTer_U,4
H8TAer,4
HACD1m,1
HACD1x,0
HACD9m,4
HBZOPT10m,4
HEX1,2
HEX10,1
HEX4,2
HEX7,0
HEXCCPT1,4
HEXCCPT2,4
HGNTOR,4
HIBDm,4
HISD,4
HISDC,4
HISTASE,4
HKYNH,4
HMBS,2
HMGCOARr,4
HMGCOASi,0
HMGCOASim,4
HMGLm,4
HMGLx,4
HOXG,0
HPCLx,4
HPDCACRNCPT1,4
HPDCACRNCPT2,4
HPYRDC,2
HPYRDCm,2
HPYRR2x,2
HPYRRy,4
HS1ly,4
HS2ly,4
HS3ly,4
HS4ly,4
HSD11B1r,4
HSD11B2r,4
HSD17B1,4
HSD17B2r,4
HSD17B42x,4
HSD17B4x,4
HSD17B7r,4
HSD17B8r,4
HSD17B9r,2
HSD3A1r,4
HSD3A2r,0
HSD3B11,4
HSD3B11r,4
HSD3B12r,4
HSD3B13,4
HSD3B13r,4
HSD3B2r,4
HSD3B3r,4
HSD3B7P,4
HSPASEly,2
HXPRT,4
HYPOE,4
HYPTROX,2
ICDHxm,0
ICDHy,4
ICDHyp,4
ICDHyrm,4
IDHPOXOX2b,4
IDHPOXOX3,4
IDHPOXOX4,4
IDHPOXOXb,4
IDOAASE1ly,4
IDOAASE2ly,4
IDOAASE3ly,4
IDOAASE4ly,4
ILETA,4
ILETAm,4
IMACTD,2
IMACTD_m,2
IMPC,4
IMPD,4
INOSTO,4
INSKm,1
IPDDIx,4
ITCOAL1m,2
ITCOALm,1
IZPN,4
KDNH,1
KHK,0
KHK2,4
KHK3,4
KYN,4
KYN3OX,4
KYNAKGAT,4
KYNATESYN,4
LACZe,0
LACZly,4
LALDO,0
LALDO2x,4
LAPCOAl,2
LCADi,2
LCADi_D,2
LCADi_Dm,2
LCADim,2
LCAT1e,4
LCYSTAT,2
LCYSTATm,2
LCYSTCBOXL,4
LDH_D,2
LDH_L,0
LDH_Lm,4
LEUTA,4
LEUTAm,4
LFORKYNHYD,1
LGNCCPT1,4
LGNCCPT2,4
LGTHL,4
LINKDEG1ly,2
LINKDEG2ly,2
LINKDEG3ly,2
LINKDEG4ly,2
LNELDCCPT1,4
LNELDCCPT2,4
LNLCCPT1,4
LNLCCPT2,4
LNLNCACPT1,4
LNLNCACPT2,4
LNLNCGCPT1,4
LNLNCGCPT2,4
LNS14DM,4
LNSTLSr,2
LPASE,4
LPCOXp,4
LPS,4
LPS2,4
LPS2e,2
LPS3,4
LPS3e,2
LPS4e,4
LPSe,4
LRAT,4
LRAT1,2
LRAT2,2
LS3,4
LSTO1r,4
LSTO2r,4
LTA4H,4
LTC4CP,2
LTC4Sr,4
LTD4DP,4
LTDCL,4
LYSMTF1n,4
LYSMTF2n,4
LYSMTF3n,4
LYSOXp,2
M1316Mg,0
M13N2Tg,0
M13N4Tg,0
M14NTg,0
M16N4Tg,0
M16N6Tg,0
M16NTg,0
M4ATAer,4
M4BET2er,4
M4BTAer,4
M4CET3er,4
MACACI,4
MACOXO,4
MALT,4
MALTe,4
MALTly,4
MAN1_6B1er,0
MAN1_7Ber,0
MAN1PT2,0
MAN2_6B1er,0
MAN2_7Cer,0
MAN6PI,2
MAOLNOR,4
MAOX,2
MCCCrm,4
MCD,4
MCDm,4
MCDp,0
MCITS,2
MCLACCYSR,2
MCLOR,4
MCOATA,4
MCOATAm,4
MCPST,4
MDH,0
MDHm,0
MDRPD,2
ME1m,0
ME2,0
ME2m,0
MECOALm,1
MECOAS1m,2
MELATN23DOX,2
MELATNOX,4
MESCOALm,2
METAT,4
METS,4
MEVK1x,4
MG1er,0
MG2er,0
MG3er,0
MGACONm,2
MGCHrm,4
MGSA,4
MGSA2,4
MHISOR,4
MI13456PK,2
MI1345PKn,4
MI1345PP,4
MI1346PKn,4
MI134P4P,2
MI134PK,2
MI134PP,4
MI13PP,2
MI1456PKn,4
MI145P6Kn,4
MI145PK,4
MI145PKn,4
MI145PP,4
MI14P4P,2
MI14PP,4
MI1PP,4
MI1PS,4
MI3456PK,2
MI34PP,4
MI3PP,4
MI4PP,4
MICITDr,0
MLTG1,4
MLTG1e,4
MLTG1ly,4
MM5ag,0
MM5bg,0
MM5cg,0
MM6ag,0
MM6B1ag,0
MM6B1bg,0
MM6B2g,0
MM6bg,0
MM7Ag,0
MM7B1g,0
MM7B2g,0
MM7Cag,0
MM7Cbg,0
MM8Ag,0
MM8Ber,0
MM8Cg,0
MMCD,1
MMCDm,1
MMCDp,1
MMEm,4
MMMm,4
MMSAD1m,4
MMSAD3m,4
MMTSADm,2
MOGAT,2
MTAP,4
MTHFC,4
MTHFCm,4
MTHFD,4
MTHFD2,2
MTHFD2m,2
MTHFDm,4
MTRI,2
N3Tg,0
N4Tg,0
NABTNO,1
NABTNOm,1
NACASPAH,4
NACHEX10ly,4
NACHEX11ly,4
NACHEX12ly,4
NACHEX13ly,4
NACHEX14ly,4
NACHEX15ly,4
NACHEX16ly,4
NACHEX17ly,4
NACHEX18ly,4
NACHEX19ly,4
NACHEX1ly,4
NACHEX20ly,4
NACHEX21ly,4
NACHEX22ly,4
NACHEX23ly,4
NACHEX24ly,4
NACHEX25ly,4
NACHEX26ly,4
NACHEX27ly,4
NACHEX2ly,4
NACHEX3ly,4
NACHEX4ly,4
NACHEX5ly,4
NACHEX6ly,4
NACHEX7ly,4
NACHEX8ly,4
NACHEX9ly,4
NACHEXA10ly,4
NACHEXA11ly,4
NACHEXA12ly,4
NACHEXA13ly,4
NACHEXA14ly,4
NACHEXA15ly,4
NACHEXA16ly,4
NACHEXA17ly,4
NACHEXA18ly,4
NACHEXA19ly,4
NACHEXA1ly,4
NACHEXA20ly,4
NACHEXA21ly,4
NACHEXA22ly,4
NACHEXA2ly,4
NACHEXA3ly,4
NACHEXA4ly,4
NACHEXA5ly,4
NACHEXA6ly,4
NACHEXA7ly,4
NACHEXA8ly,4
NACHEXA9ly,4
NADK,4
NADN,2
NADNe,4
NADPN,2
NADPNe,4
NADS2,4
NAGA2ly,4
NAGAlby,1
NAGAly,4
NAGLCAly,1
NBAHH_ir,1
NDP10ex,4
NDP3ex,4
NDP6,2
NDP7er,2
NDP7ex,4
NDP7g,4
NDP8,4
NDP8ex,4
NDPK1,4
NDPK10,4
NDPK10m,2
NDPK10n,4
NDPK1m,2
NDPK1n,4
NDPK2,4
NDPK2m,2
NDPK2n,4
NDPK3,4
NDPK3m,2
NDPK3n,4
NDPK4,4
NDPK4m,2
NDPK4n,4
NDPK5,4
NDPK5m,2
NDPK5n,4
NDPK6,4
NDPK6m,2
NDPK6n,4
NDPK7,4
NDPK7m,2
NDPK7n,4
NDPK8,4
NDPK8m,2
NDPK8n,4
NDPK9,4
NDPK9m,2
NDPK9n,4
NICRNS,2
NMNATm,4
NMNATn,4
NMNATr,0
NMNS,4
NMPTRCOX,2
NNATm,4
NNATn,4
NNATr,4
NNMT,4
NORANMT,4
NOS1,4
NOS2,4
NP1,2
NRPPHRSULT,4
NRVNCCPT1,4
NRVNCCPT2,4
NS26T2g,0
NS26Tg,0
NT5C,4
NTD1,4
NTD10,2
NTD11,4
NTD12,4
NTD1m,4
NTD2,4
NTD2e,2
NTD2l,4
NTD2m,4
NTD3,4
NTD3l,4
NTD4,2
NTD4e,2
NTD4l,4
NTD5,2
NTD5l,4
NTD5m,4
NTD6,2
NTD6l,4
NTD7,4
NTD7e,4
NTD7l,4
NTD8,4
NTD8l,4
NTD9,2
NTD9e,2
NTD9l,4
NTP3e,4
NTPP10,4
NTPP11,4
NTPP9,4
O16G1e,0
O16G2e,0
OBDHc,2
OCBTm,4
OCOAT1m,4
OIVD1m,4
OIVD2m,4
OIVD3m,4
OMPDC,4
OPAHir,4
ORETNF,2
ORETNF2,2
ORNDC,4
ORNTArm,4
ORPT,4
P45011A1m,4
P45011B11m,4
P45011B12m,4
P45011B21m,4
P45017A1r,4
P45017A2r,4
P45017A3r,4
P45017A4r,4
P45019A1r,4
P45019A2r,4
P4501B1r,4
P45021A1r,4
P45021A2r,4
P45027A11m,4
P45027A12m,4
P45027A13m,4
P45027A14m,4
P45027A15m,4
P45027A16m,4
P45027A1m,4
P4502A6,4
P4502C18,2
P4502C19,4
P4502C8,2
P4502C9,4
P4502C92,4
P4502C93,4
P4502C94,4
P4502D6,2
P4502E1,4
P4502F1,4
P45039A1r,4
P4503A43r,2
P4503A5,4
P4503A7r,4
P45046A1r,4
P4504B1r,4
P4504F121r,4
P4504F122r,4
P4504F123r,4
P4504F81r,4
P4507A1r,4
P4507B11r,4
P4507B12r,4
P4508B11r,4
P4508B13r,4
P450LTB4r,2
P450SCC1m,0
P5CDm,4
P5CRm,2
PACCOAL,2
PAFH,4
PAFHe,4
PAFS,0
PAN4PP,2
PCHOLP_hs,4
PCHOLPg_hs,4
PCHOLPm_hs,4
PCHOLPr_hs,4
PCLAD,4
PCLYSOX,4
PCm,4
PDE1,4
PDE1g,4
PDE4,4
PDE4g,4
PDE4n,4
PDHm,0
PDX5PO,4
PDXPP,2
PEAMNO,2
PECGONCOATr,1
PEPCK,0
PEPCKm,0
PETHCT,4
PETOHMm_hs,2
PETOHMr_hs,2
PFK,2
PFK26,0
PGCD,4
PGDI,4
PGDIr,4
PGESr,4
PGI,0
PGISr,4
PGK,0
PGL,0
PGLer,4
PGLYCP,4
PGM,0
PGMT,0
PGPP_hs,0
PGPPT,2
PGS,4
PGSr,4
PHACCOAGLNAC,2
PHCDm,2
PHCHGSm,2
PHETA1,2
PHETA1m,2
PHETHPTOX2,4
PHYCBOXL,1
PHYHx,4
PI345P3P,4
PI345P3Pn,4
PI345P5P,4
PI345P5Pn,2
PI34P3Pn,2
PI34P4Pn,2
PI34P5K,4
PI34P5Kn,2
PI3P3Pn,2
PI3P4K,4
PI3P4Kn,2
PI3P5K,2
PI45P3K,4
PI45P3Kn,2
PI45P4P,1
PI45P5P,4
PI45P5Pn,2
PI45PLC,4
PI45PLCn,4
PI4P3K,4
PI4P3Ker,4
PI4P3Kn,2
PI4P5K,4
PI4P5Kn,2
PI4PLC,4
PI4PLCn,4
PI4PP,2
PI5P3K,1
PI5P3Ker,1
PI5P4K,4
PI5P4Kn,2
PIACGT,4
PIK3,4
PIK3er,4
PIK3n,2
PIK4,4
PIK4n,2
PIK5,4
PIK5n,2
PIPLC,4
PIPLCn,4
PLA2,4
PLA2_2,4
PLA2_2e,4
PMANM,0
PMEVKx,4
PMI12346PH,4
PMI12346PHn,4
PMI1346PH,4
PMI1346PHn,4
PNP,4
PNTEH,4
PNTK,4
PNTKm,4
PPA,4
PPA2,1
PPA2m,1
PPAer,2
PPAm,4
PPAn,1
PPAP,4
PPBNGS,4
PPCDC,4
PPCOACm,4
PPCOAOm,4
PPD2CSPp,2
PPDOx,0
PPDOy,4
PPM,0
PPNCL3,4
PPOR,1
PPPGOm,2
PRAGSr,0
PRDX,0
PRDXl,0
PRFGS,4
PRGNLONESULT,4
PRO1xm,2
PROAKGOX1r,4
PROD2,2
PROD2m,2
PRPNCOAHYDm,1
PRPNCOAHYDx,4
PRPPS,0
PSDm_hs,4
PSERT,4
PSP_L,4
PSSA1_hs,4
PSSA2_hs,4
PTDCACRNCPT1,4
PTDCACRNCPT2,4
PTE2x,4
PTE3x,4
PTE4x,4
PTE5x,4
PTHPS,4
PTHPSn,4
PTPAT,4
PTRCAT1,4
PTRCOX1,2
PUNP1,4
PUNP2,4
PUNP3,4
PUNP4,4
PUNP5,4
PUNP6,4
PUNP7,4
PVD3,4
PYAM5POr,4
PYDAMK,4
PYDXDH,4
PYDXK,4
PYDXNK,4
PYDXPP,2
PYK,0
PYLALDOX,1
PYLALDOXm,1
PYNP2r,4
QUILSYN,4
RADH,2
RADH2,2
RADH3,2
RADH4,2
RAHY,2
RAI1,2
RAI2,2
RAI3,2
RAI4,2
RBFK,4
RBK,2
RBK_D,2
RDH1,4
RDH1a,4
RDH2,4
RDH2a,4
RDH3,4
RDH3a,4
RDH4,4
RETFA,2
RETH,4
RETH1,2
RETH1e,2
RETH2,2
RETH2e,2
RETHe,2
RETI1,2
RETI2,2
RETI3,4
RETNCOA,2
RNDR1,2
RNDR2,2
RNDR3,4
RNDR4,2
RNMK,4
RPE,0
RPI,0
RTOT_2,0
RTOTALCRNCPT1,4
RTOTALCRNCPT2,4
S23T2g,4
S23T3g,4
S23T4g,4
S23Tg,4
S26Tg,0
S2T1g,4
S2T2g,4
S2T3g,4
S2T4g,4
S2TASE1ly,4
S2TASE2ly,4
S2TASE3ly,4
S2TASE4ly,4
S2TASE5ly,4
S3T1g,4
S3T2g,4
S3T3g,4
S3TASE1ly,4
S3TASE2ly,4
S3TASE3ly,2
S4T1g,4
S4T2g,4
S4T3g,4
S4T4g,2
S4T5g,2
S4T6g,4
S4TASE1ly,4
S4TASE2ly,4
S4TASE3ly,4
S4TASE4ly,4
S4TASE5ly,4
S6T10g,4
S6T11g,4
S6T12g,4
S6T13g,4
S6T14g,4
S6T15g,4
S6T16g,4
S6T17g,4
S6T18g,4
S6T19g,4
S6T1g,4
S6T20g,4
S6T21g,4
S6T22g,4
S6T23g,4
S6T24g,4
S6T25g,4
S6T2g,4
S6T3g,4
S6T4g,4
S6T5g,4
S6T6g,4
S6T7g,4
S6T8g,4
S6T9g,4
S6TASE10ly,4
S6TASE11ly,4
S6TASE12ly,4
S6TASE13ly,4
S6TASE14ly,4
S6TASE15ly,4
S6TASE16ly,4
S6TASE17ly,4
S6TASE18ly,4
S6TASE19ly,4
S6TASE1ly,4
S6TASE20ly,4
S6TASE21ly,4
S6TASE22ly,4
S6TASE23ly,4
S6TASE24ly,4
S6TASE25ly,4
S6TASE26ly,4
S6TASE2ly,4
S6TASE3ly,4
S6TASE4ly,4
S6TASE5ly,4
S6TASE6ly,4
S6TASE7ly,4
S6TASE8ly,4
S6TASE9ly,4
SACCD3m,4
SACCD4m,4
SADT,4
SALMCOM,1
SALMCOM2,2
SAMHISTA,4
SARCOXp,2
SARDHm,4
SBPP1er,4
SBPP3er,4
SBTD_D2,0
SBTR,4
SCP2x,4
SCPx,4
SEAHCYSHYD,1
SELADT,1
SELCYSLY,1
SELCYSLY2,4
SELCYSTGL,4
SELCYSTS,4
SELMETAT,1
SELNPS,4
SERHL,4
SERPT,4
SFGTH,4
SGPL11r,4
SGPL12r,2
SIAASE,0
SIAASE2ly,4
SIAASE3ly,4
SIAASE4ly,4
SIAASEly,4
SIAT4Bg,4
SIAT9g,4
SLCBK1,4
SLDx,2
SLDxm,2
SMPD3g,2
SMPD3l,4
SMPD4,2
SMS,4
SOAT12,4
SOAT12r,4
SPHK21c,4
SPHMDAc,0
SPMDOX,2
SPMS,4
SPODM,4
SPODMe,4
SPODMm,2
SPODMn,4
SPODMx,4
SPR,4
SPRMS,4
SPRn,4
SPTix,4
SQLEr,4
SQLSr,4
SR5AR2r,2
SR5ARr,4
SRTN23OX,4
SRTNACT,4
SRTNMTX,1
ST3GAL21g,4
ST3GAL22g,4
ST3GAL23g,4
ST3GAL31g,4
ST3GAL61g,4
ST3GAL62g,4
ST6GALNAC21,2
ST6GALNAC22,2
ST6GALNAC23,2
ST6GALNAC24,2
ST6GALNAC25,2
ST6GALNAC26,2
ST6GALNAC27,2
ST6GALNAC28,2
ST6GALNAC31,4
ST6GALNAC62,4
ST8SIA11,4
ST8SIA12,4
ST8SIA51g,4
ST8SIA52g,4
ST8SIA53g,4
ST8SIA54g,4
ST8SIA55g,4
ST8SIA56g,4
STRDNCCPT1,4
STRDNCCPT2,4
STS1,4
STS1r,4
STS2,4
STS2r,4
SUCD1m,0
SUCOAS1m,0
SUCOASm,0
SUCRe,4
T2M26DCOAHLm,1
T2M26DCOAHLx,1
T4HCINNMFM,2
T4HCINNOX,1
TALA,0
TDP,4
TDPDRE,1
TDPDRR,1
TDPGDH,2
TDPm,2
TETPENT3CPT1,4
TETPENT3CPT2,4
TETPENT6CPT1,4
TETPENT6CPT2,4
TETTET6CPT1,4
TETTET6CPT2,4
THBPT4ACAMDASE,4
THMP,1
THMTP,4
THRD_L,4
THRS,2
THYPX,4
TKT1,0
TKT2,0
TMABADH,4
TMDK1,4
TMDK1m,4
TMDPK,4
TMDPP,4
TMDPPK,2
TMDS,4
TMLYSOX,4
TMNDNCCPT1,4
TMNDNCCPT2,4
TPI,0
TRDR,4
TRDR2,4
TRDR3,4
TRDRm,4
TREH,2
TREHe,4
TRIODTHYSULT,4
TRIOK,2
TRPHYDRO2,4
TRPO2,4
TRYPTAOX,4
TS3,4
TSTSTERONESULT,4
TTDCPT1,4
TTDCPT2,4
TXASr,0
TYMSULT,4
TYR3MO2,4
TYRASE,2
TYRCBOX,4
TYRDOPO,4
TYRDOPO3,4
TYROXDAc,4
TYRTA,4
TYRTAm,4
UAG2EMAi,0
UAG4E,2
UAGALDP,2
UAGDP,4
UDPDOLPT_U,0
UDPG1P,2
UDPG4E,0
UDPGD,2
UDPGLDCg,4
UDPGNP,2
UDPGP,0
UGALGTg,4
UGCG,4
UGLT,0
UGT1A10r,1
UGT1A1r,4
UGT1A2r,4
UGT1A3r,4
UGT1A4r,4
UGT1A5r,4
UGT1A5r2,2
UGT1A6r,4
UGT1A7r,4
UGT1A8r,4
UGT1A9r,4
UMPK,4
UMPK2,4
UMPK2n,4
UMPK3,4
UMPK3n,4
UMPK4,4
UMPK4n,4
UMPK5,4
UMPK5n,4
UMPK6,4
UMPK6n,4
UMPK7,4
UMPK7n,4
UMPKm,1
UMPKn,4
UNK2,2
UNK3,2
UPP3S,0
UPPDC1,4
UPPN,4
URCN,4
URIDK2m,1
URIK1,4
UROLACer,1
VACCCPT1,1
VACCCPT2,1
VALTA,4
VALTAm,4
VD3,4
VITD2Hm,4
VITD3Hm,4
VLCS2p,2
VLCS2r,2
VLCSp,4
VLCSr,4
XANDp,4
XAO2x,4
XAOx,4
XYLK,4
XYLTD_Dr,2
XYLTer,4
XYLUR,4
r0009,0
r0010,0
r0013,0
r0016,0
r0021,0
r0022,0
r0024,4
r0027,0
r0028,0
r0033,0
r0034,0
r0047,0
r0051,0
r0055,0
r0062,0
r0068,0
r0074,0
r0081,0
r0082,0
r0083,0
r0084,0
r0085,0
r0086,0
r0093,0
r0097,0
r0113,0
r0119,0
r0120,0
r0121,0
r0122,0
r0127,0
r0129,0
r0130,0
r0139,0
r0142,0
r0149,0
r0153,0
r0156,0
r0157,0
r0160,0
r0163,0
r0165,0
r0166,0
r0170,0
r0173,0
r0178,0
r0179,0
r0181,0
r0186,0
r0191,0
r0193,0
r0196,0
r0202,0
r0208,0
r0210,0
r0220,0
r0221,0
r0224,0
r0226,0
r0236,0
r0239,0
r0242,0
r0245,0
r0246,0
r0249,0
r0267,0
r0268,0
r0280,0
r0281,0
r0283,0
r0287,0
r0295,0
r0301,0
r0308,0
r0309,0
r0310,0
r0311,0
r0317,0
r0318,0
r0319,0
r0321,0
r0330,0
r0331,0
r0339,0
r0340,0
r0345,0
r0354,0
